place_key,cid,place_name,google_place_name,final_url,review_id,rating,rating_label,relative_date_text,collected_at,original_lang,original_text,korean_text,current_lang_at_first_seen,clicked_original,clicked_translation,visit_date_hint,wait_time_hint,reservation_hint,crawl_status,error
018992,ENP018992,Arko Art Center ,아르코미술관,https://www.google.com/maps/place/%EC%95%84%EB%A5%B4%EC%BD%94%EB%AF%B8%EC%88%A0%EA%B4%80/data=!3m1!4b1!4m6!3m5!1s0x357ca32c1d235c03:0x33fa99a5712e11dd!8m2!3d37.5800891!4d127.0029816!16s%2Fg%2F1td9bp_6?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,ChZDSUhNMG9nS0VJQ0FnTUR3MnNETFFREAE,4.0,별표 4개,1년 전,2026-06-30T14:25:02.721934+00:00,ko,아르코미술관에서 바라본 대학로 거리 너무 평화롭고 마음에 들어요,아르코미술관에서 바라본 대학로 거리 너무 평화롭고 마음에 들어요,ko,False,False,,,,success,
018992,ENP018992,Arko Art Center ,아르코미술관,https://www.google.com/maps/place/%EC%95%84%EB%A5%B4%EC%BD%94%EB%AF%B8%EC%88%A0%EA%B4%80/data=!3m1!4b1!4m6!3m5!1s0x357ca32c1d235c03:0x33fa99a5712e11dd!8m2!3d37.5800891!4d127.0029816!16s%2Fg%2F1td9bp_6?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,ChZDSUhNMG9nS0VJQ0FnTUNRdElXRk5BEAE,5.0,별표 5개,1년 전,2026-06-30T14:25:04.133705+00:00,ko,좋은 전시 잘 감상했습니다. 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요,좋은 전시 잘 감상했습니다. 방문일 주말 대기 시간 대기 시간 없음 예약 권장 아니요,ko,False,False,주말,대기 시간 없음,아니요,success,
8kwn54,ENP8kwn54,Arko Kkumbat Theater,아르코예술극장,"https://www.google.com/maps/place/%EC%95%84%EB%A5%B4%EC%BD%94%EC%98%88%EC%88%A0%EA%B7%B9%EC%9E%A5/data=!4m10!1m2!2m1!1sArko+Kkumbat+Theater+46+Daehak-ro+12-gil,+Jongno-gu,+Seoul!3m6!1s0x357ca32c0e552035:0xe416d7efb1403e71!8m2!3d37.5811635!4d127.0029588!15sCjpBcmtvIEtrdW1iYXQgVGhlYXRlciA0NiBEYWVoYWstcm8gMTItZ2lsLCBKb25nbm8tZ3UsIFNlb3VsWjoiOGFya28ga2t1bWJhdCB0aGVhdGVyIDQ2IGRhZWhhayBybyAxMiBnaWwgam9uZ25vIGd1IHNlb3VskgEXcGVyZm9ybWluZ19hcnRzX3RoZWF0ZXKaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnQwY0dWclpHaFZNRFZTWWpCSmRGbHFhRzFVUjNoNFVUQm9abGd6WXhBQuABAPoBBAh2EAw!16s%2Fg%2F1tm27mqn?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT2t0cGVrZGhVMDVSYjBJdFlqaG1UR3h4UTBoZlgzYxAB,4.0,별표 4개,4주 전,2026-06-30T14:26:06.990026+00:00,ko,마로니에 공원 바로 옆 대극장 및 소극장. 공연장 좌석 경사도는 낮은 편이라 시야 방해를 받을 수 있지만 지그재그 배치라 시야 확보에 큰 무리 없음. 공연 전 앉아서 쉴 수 있는 공간이 있고 짐 보관도 가능함. 맘에 든 공연장이었음.,마로니에 공원 바로 옆 대극장 및 소극장. 공연장 좌석 경사도는 낮은 편이라 시야 방해를 받을 수 있지만 지그재그 배치라 시야 확보에 큰 무리 없음. 공연 전 앉아서 쉴 수 있는 공간이 있고 짐 보관도 가능함. 맘에 든 공연장이었음.,ko,False,False,,,,success,
8kwn54,ENP8kwn54,Arko Kkumbat Theater,아르코예술극장,"https://www.google.com/maps/place/%EC%95%84%EB%A5%B4%EC%BD%94%EC%98%88%EC%88%A0%EA%B7%B9%EC%9E%A5/data=!4m10!1m2!2m1!1sArko+Kkumbat+Theater+46+Daehak-ro+12-gil,+Jongno-gu,+Seoul!3m6!1s0x357ca32c0e552035:0xe416d7efb1403e71!8m2!3d37.5811635!4d127.0029588!15sCjpBcmtvIEtrdW1iYXQgVGhlYXRlciA0NiBEYWVoYWstcm8gMTItZ2lsLCBKb25nbm8tZ3UsIFNlb3VsWjoiOGFya28ga2t1bWJhdCB0aGVhdGVyIDQ2IGRhZWhhayBybyAxMiBnaWwgam9uZ25vIGd1IHNlb3VskgEXcGVyZm9ybWluZ19hcnRzX3RoZWF0ZXKaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnQwY0dWclpHaFZNRFZTWWpCSmRGbHFhRzFVUjNoNFVUQm9abGd6WXhBQuABAPoBBAh2EAw!16s%2Fg%2F1tm27mqn?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT214NGMxUk1SRW8zVGpnemFGSkxhVmh4U0dReU0wRRAB,5.0,별표 5개,2개월 전,2026-06-30T14:26:09.832215+00:00,,,,,False,False,,,,no_text,
8kwn54,ENP8kwn54,Arko Kkumbat Theater,아르코예술극장,"https://www.google.com/maps/place/%EC%95%84%EB%A5%B4%EC%BD%94%EC%98%88%EC%88%A0%EA%B7%B9%EC%9E%A5/data=!4m10!1m2!2m1!1sArko+Kkumbat+Theater+46+Daehak-ro+12-gil,+Jongno-gu,+Seoul!3m6!1s0x357ca32c0e552035:0xe416d7efb1403e71!8m2!3d37.5811635!4d127.0029588!15sCjpBcmtvIEtrdW1iYXQgVGhlYXRlciA0NiBEYWVoYWstcm8gMTItZ2lsLCBKb25nbm8tZ3UsIFNlb3VsWjoiOGFya28ga2t1bWJhdCB0aGVhdGVyIDQ2IGRhZWhhayBybyAxMiBnaWwgam9uZ25vIGd1IHNlb3VskgEXcGVyZm9ybWluZ19hcnRzX3RoZWF0ZXKaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnQwY0dWclpHaFZNRFZTWWpCSmRGbHFhRzFVUjNoNFVUQm9abGd6WXhBQuABAPoBBAh2EAw!16s%2Fg%2F1tm27mqn?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT2pkaVZXOXhaVmxxVHpaeVJWSTBTalZOYUhwUmQyYxAB,4.0,별표 4개,3개월 전,2026-06-30T14:26:12.156366+00:00,en,Pleasantly surprised by the staff!,직원들이 매우 놀랐습니다!,ko,True,False,,,,success,
8kwn54,ENP8kwn54,Arko Kkumbat Theater,아르코예술극장,"https://www.google.com/maps/place/%EC%95%84%EB%A5%B4%EC%BD%94%EC%98%88%EC%88%A0%EA%B7%B9%EC%9E%A5/data=!4m10!1m2!2m1!1sArko+Kkumbat+Theater+46+Daehak-ro+12-gil,+Jongno-gu,+Seoul!3m6!1s0x357ca32c0e552035:0xe416d7efb1403e71!8m2!3d37.5811635!4d127.0029588!15sCjpBcmtvIEtrdW1iYXQgVGhlYXRlciA0NiBEYWVoYWstcm8gMTItZ2lsLCBKb25nbm8tZ3UsIFNlb3VsWjoiOGFya28ga2t1bWJhdCB0aGVhdGVyIDQ2IGRhZWhhayBybyAxMiBnaWwgam9uZ25vIGd1IHNlb3VskgEXcGVyZm9ybWluZ19hcnRzX3RoZWF0ZXKaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnQwY0dWclpHaFZNRFZTWWpCSmRGbHFhRzFVUjNoNFVUQm9abGd6WXhBQuABAPoBBAh2EAw!16s%2Fg%2F1tm27mqn?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT21OaGIyUjNNRW80ZDFRME1UaGlRVU5zVHpaSFpWRRAB,4.0,별표 4개,3개월 전,2026-06-30T14:26:16.726211+00:00,en,I'm a determined diner.,저는 외식을 즐기는 데 아주 진심인 사람입니다.,ko,True,False,,,,success,
8kwn54,ENP8kwn54,Arko Kkumbat Theater,아르코예술극장,"https://www.google.com/maps/place/%EC%95%84%EB%A5%B4%EC%BD%94%EC%98%88%EC%88%A0%EA%B7%B9%EC%9E%A5/data=!4m10!1m2!2m1!1sArko+Kkumbat+Theater+46+Daehak-ro+12-gil,+Jongno-gu,+Seoul!3m6!1s0x357ca32c0e552035:0xe416d7efb1403e71!8m2!3d37.5811635!4d127.0029588!15sCjpBcmtvIEtrdW1iYXQgVGhlYXRlciA0NiBEYWVoYWstcm8gMTItZ2lsLCBKb25nbm8tZ3UsIFNlb3VsWjoiOGFya28ga2t1bWJhdCB0aGVhdGVyIDQ2IGRhZWhhayBybyAxMiBnaWwgam9uZ25vIGd1IHNlb3VskgEXcGVyZm9ybWluZ19hcnRzX3RoZWF0ZXKaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnQwY0dWclpHaFZNRFZTWWpCSmRGbHFhRzFVUjNoNFVUQm9abGd6WXhBQuABAPoBBAh2EAw!16s%2Fg%2F1tm27mqn?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT2s5eVdHVktRMjlDWjFsYWNFc3laVkZDV1c1YVpYYxAB,4.0,별표 4개,4개월 전,2026-06-30T14:26:20.459351+00:00,en,Nice and relaxing!,편안하고 좋네요!,ko,True,False,,,,success,
8kwn54,ENP8kwn54,Arko Kkumbat Theater,아르코예술극장,"https://www.google.com/maps/place/%EC%95%84%EB%A5%B4%EC%BD%94%EC%98%88%EC%88%A0%EA%B7%B9%EC%9E%A5/data=!4m10!1m2!2m1!1sArko+Kkumbat+Theater+46+Daehak-ro+12-gil,+Jongno-gu,+Seoul!3m6!1s0x357ca32c0e552035:0xe416d7efb1403e71!8m2!3d37.5811635!4d127.0029588!15sCjpBcmtvIEtrdW1iYXQgVGhlYXRlciA0NiBEYWVoYWstcm8gMTItZ2lsLCBKb25nbm8tZ3UsIFNlb3VsWjoiOGFya28ga2t1bWJhdCB0aGVhdGVyIDQ2IGRhZWhhayBybyAxMiBnaWwgam9uZ25vIGd1IHNlb3VskgEXcGVyZm9ybWluZ19hcnRzX3RoZWF0ZXKaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnQwY0dWclpHaFZNRFZTWWpCSmRGbHFhRzFVUjNoNFVUQm9abGd6WXhBQuABAPoBBAh2EAw!16s%2Fg%2F1tm27mqn?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT25kUVl6QnRhM0ZYY2t4VlkxSllVREIyUzBaSVprRRAB,4.0,별표 4개,4개월 전,2026-06-30T14:26:22.377851+00:00,en,All around top-notch.,모든 면에서 최고입니다.,ko,True,False,,,,success,
8kwn54,ENP8kwn54,Arko Kkumbat Theater,아르코예술극장,"https://www.google.com/maps/place/%EC%95%84%EB%A5%B4%EC%BD%94%EC%98%88%EC%88%A0%EA%B7%B9%EC%9E%A5/data=!4m10!1m2!2m1!1sArko+Kkumbat+Theater+46+Daehak-ro+12-gil,+Jongno-gu,+Seoul!3m6!1s0x357ca32c0e552035:0xe416d7efb1403e71!8m2!3d37.5811635!4d127.0029588!15sCjpBcmtvIEtrdW1iYXQgVGhlYXRlciA0NiBEYWVoYWstcm8gMTItZ2lsLCBKb25nbm8tZ3UsIFNlb3VsWjoiOGFya28ga2t1bWJhdCB0aGVhdGVyIDQ2IGRhZWhhayBybyAxMiBnaWwgam9uZ25vIGd1IHNlb3VskgEXcGVyZm9ybWluZ19hcnRzX3RoZWF0ZXKaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnQwY0dWclpHaFZNRFZTWWpCSmRGbHFhRzFVUjNoNFVUQm9abGd6WXhBQuABAPoBBAh2EAw!16s%2Fg%2F1tm27mqn?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT2twcU9EbHphbGwzZURaU1MzWkJjVUZyVGw4ME9YYxAB,5.0,별표 5개,4개월 전,2026-06-30T14:26:26.344023+00:00,ko,대학로에서 각종 예술 문화 공연을 가깝게 즐길수 있는 곳이었어요 전용주차장이 있어 편하게 주차할수 있었는데 주차장 담당자분도 친절하셨어요 이반 공연은 발레였는데 일반인이 보기에도 정말 멋진공연을 편하게 볼수 있었답니다 자주 문화생활을 해야할것 같네여 ^^ 화장실도 깔끔했고 또 대기할수 있는 공간도 나쁘지 ㅇ않았네요,대학로에서 각종 예술 문화 공연을 가깝게 즐길수 있는 곳이었어요 전용주차장이 있어 편하게 주차할수 있었는데 주차장 담당자분도 친절하셨어요 이반 공연은 발레였는데 일반인이 보기에도 정말 멋진공연을 편하게 볼수 있었답니다 자주 문화생활을 해야할것 같네여 ^^ 화장실도 깔끔했고 또 대기할수 있는 공간도 나쁘지 ㅇ않았네요,ko,False,False,,,,success,
8kwn54,ENP8kwn54,Arko Kkumbat Theater,아르코예술극장,"https://www.google.com/maps/place/%EC%95%84%EB%A5%B4%EC%BD%94%EC%98%88%EC%88%A0%EA%B7%B9%EC%9E%A5/data=!4m10!1m2!2m1!1sArko+Kkumbat+Theater+46+Daehak-ro+12-gil,+Jongno-gu,+Seoul!3m6!1s0x357ca32c0e552035:0xe416d7efb1403e71!8m2!3d37.5811635!4d127.0029588!15sCjpBcmtvIEtrdW1iYXQgVGhlYXRlciA0NiBEYWVoYWstcm8gMTItZ2lsLCBKb25nbm8tZ3UsIFNlb3VsWjoiOGFya28ga2t1bWJhdCB0aGVhdGVyIDQ2IGRhZWhhayBybyAxMiBnaWwgam9uZ25vIGd1IHNlb3VskgEXcGVyZm9ybWluZ19hcnRzX3RoZWF0ZXKaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnQwY0dWclpHaFZNRFZTWWpCSmRGbHFhRzFVUjNoNFVUQm9abGd6WXhBQuABAPoBBAh2EAw!16s%2Fg%2F1tm27mqn?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT21OMk0wbExTRFJwTjBGRFgwOVlWbmMwY1dSWWNGRRAB,3.0,별표 3개,4개월 전,2026-06-30T14:26:29.095146+00:00,en,[Server/Staff name] was awesome!,[서버/직원 이름]님 최고였어요!,ko,True,False,,,,success,
8kwn54,ENP8kwn54,Arko Kkumbat Theater,아르코예술극장,"https://www.google.com/maps/place/%EC%95%84%EB%A5%B4%EC%BD%94%EC%98%88%EC%88%A0%EA%B7%B9%EC%9E%A5/data=!4m10!1m2!2m1!1sArko+Kkumbat+Theater+46+Daehak-ro+12-gil,+Jongno-gu,+Seoul!3m6!1s0x357ca32c0e552035:0xe416d7efb1403e71!8m2!3d37.5811635!4d127.0029588!15sCjpBcmtvIEtrdW1iYXQgVGhlYXRlciA0NiBEYWVoYWstcm8gMTItZ2lsLCBKb25nbm8tZ3UsIFNlb3VsWjoiOGFya28ga2t1bWJhdCB0aGVhdGVyIDQ2IGRhZWhhayBybyAxMiBnaWwgam9uZ25vIGd1IHNlb3VskgEXcGVyZm9ybWluZ19hcnRzX3RoZWF0ZXKaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnQwY0dWclpHaFZNRFZTWWpCSmRGbHFhRzFVUjNoNFVUQm9abGd6WXhBQuABAPoBBAh2EAw!16s%2Fg%2F1tm27mqn?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT2xwdk9UaEllRjlGZVhocVRFZHpjbWd3VDJWNFlYYxAB,4.0,별표 4개,4개월 전,2026-06-30T14:26:31.652845+00:00,en,Cool staff!,멋진 직원들!,ko,True,False,,,,success,
8kwn54,ENP8kwn54,Arko Kkumbat Theater,아르코예술극장,"https://www.google.com/maps/place/%EC%95%84%EB%A5%B4%EC%BD%94%EC%98%88%EC%88%A0%EA%B7%B9%EC%9E%A5/data=!4m10!1m2!2m1!1sArko+Kkumbat+Theater+46+Daehak-ro+12-gil,+Jongno-gu,+Seoul!3m6!1s0x357ca32c0e552035:0xe416d7efb1403e71!8m2!3d37.5811635!4d127.0029588!15sCjpBcmtvIEtrdW1iYXQgVGhlYXRlciA0NiBEYWVoYWstcm8gMTItZ2lsLCBKb25nbm8tZ3UsIFNlb3VsWjoiOGFya28ga2t1bWJhdCB0aGVhdGVyIDQ2IGRhZWhhayBybyAxMiBnaWwgam9uZ25vIGd1IHNlb3VskgEXcGVyZm9ybWluZ19hcnRzX3RoZWF0ZXKaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnQwY0dWclpHaFZNRFZTWWpCSmRGbHFhRzFVUjNoNFVUQm9abGd6WXhBQuABAPoBBAh2EAw!16s%2Fg%2F1tm27mqn?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D",Ci9DQUlRQUNvZENodHljRjlvT2xoMU5GTjJkM05TVERaS1YxOHpjR1ZpU2pWcVlsRRAB,3.0,별표 3개,4개월 전,2026-06-30T14:26:34.298200+00:00,ko,음... 날씨가 연일 강추위에.. 안에서더 겨울 점퍼 입고 공연봄.. 공연은 별개로... 실내가 너무 추워.. 핫팩도..... 관람객도 대부분 배우 관계자인듯 한데... 소리도 안들리고.. 좀 답답한 공연 이었음.,음... 날씨가 연일 강추위에.. 안에서더 겨울 점퍼 입고 공연봄.. 공연은 별개로... 실내가 너무 추워.. 핫팩도..... 관람객도 대부분 배우 관계자인듯 한데... 소리도 안들리고.. 좀 답답한 공연 이었음.,ko,False,False,,,,success,
72zzo1,ENP72zzo1,Artside Gallery,아트사이드갤러리,https://www.google.com/maps/place/%EC%95%84%ED%8A%B8%EC%82%AC%EC%9D%B4%EB%93%9C%EA%B0%A4%EB%9F%AC%EB%A6%AC/data=!3m1!4b1!4m6!3m5!1s0x357ca2be32dae637:0x2f12f142692a30b2!8m2!3d37.5782633!4d126.9729568!16s%2Fg%2F1tgvbkhj?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,Ci9DQUlRQUNvZENodHljRjlvT2pOV1VIRllaV05xY1ZOdWMwZ3hhMmRxU0hsdWNrRRAB,5.0,별표 5개,3개월 전,2026-06-30T14:39:17.394070+00:00,en,It is a free gallery so feel free to walk by here to enjoy arts.,여기는 무료 갤러리이니 부담 없이 들러서 예술 작품을 감상하세요.,ko,True,False,,,,success,
72zzo1,ENP72zzo1,Artside Gallery,아트사이드갤러리,https://www.google.com/maps/place/%EC%95%84%ED%8A%B8%EC%82%AC%EC%9D%B4%EB%93%9C%EA%B0%A4%EB%9F%AC%EB%A6%AC/data=!3m1!4b1!4m6!3m5!1s0x357ca2be32dae637:0x2f12f142692a30b2!8m2!3d37.5782633!4d126.9729568!16s%2Fg%2F1tgvbkhj?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,Ci9DQUlRQUNvZENodHljRjlvT25wNGVFeFlSRk14YVZOS2VsZE9UWEk1U1dwdVVuYxAB,5.0,별표 5개,6개월 전,2026-06-30T14:39:20.661812+00:00,ko,"정원과 들판과 귀여운 여인이 인상적인 전시였습니다. 시간 흐름, 기억, 감정들이 층층이 쌓여드러나는 면이 보는내내 즐겁게 감상했습니다. 그림질감도 참 아름답다 라는 생각을 했네요. 서촌오시면 한번 방문해서 감상해보세요","정원과 들판과 귀여운 여인이 인상적인 전시였습니다. 시간 흐름, 기억, 감정들이 층층이 쌓여드러나는 면이 보는내내 즐겁게 감상했습니다. 그림질감도 참 아름답다 라는 생각을 했네요. 서촌오시면 한번 방문해서 감상해보세요",ko,False,False,,,,success,
72zzo1,ENP72zzo1,Artside Gallery,아트사이드갤러리,https://www.google.com/maps/place/%EC%95%84%ED%8A%B8%EC%82%AC%EC%9D%B4%EB%93%9C%EA%B0%A4%EB%9F%AC%EB%A6%AC/data=!3m1!4b1!4m6!3m5!1s0x357ca2be32dae637:0x2f12f142692a30b2!8m2!3d37.5782633!4d126.9729568!16s%2Fg%2F1tgvbkhj?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,Ci9DQUlRQUNvZENodHljRjlvT2pCYU5FeEJUV1pEWkdjMkxUQjRWMDlHWTNFdFRYYxAB,4.0,별표 4개,9개월 전,2026-06-30T14:39:22.479400+00:00,ko,"원래 보려던 전시(3층)가 종료된줄 알고, 엉뚱한 전시(1층)을 봤어요. 정말 아무 정보 없이 보게된건데, 원래 보려고 한 전시보다도 좋았어요. 총 5명의 작품을 봤지만, 그 중 인상 깊었던 작가님만 적어볼게요. 루이스 부르주아(Louise Bourgeois) 홀로그램 전시는 처음 봐서 신기해요. 처음에는 검은 그림만 있길래 뭔지 몰랐는데, 움직이면 작품이 보여요. 이 작품이 걸린 곳은 조명을 꺼둬서, 작품이 더 살아움직이는거처럼 보였어요. 큐레이터의 이야기를 들어보면, 왜 이런 작품이 나오게된건지 슬픈 이야기가 있더라구요. (영상은 2배속으로 첨부) 현재 국제갤러리와 호암미술관에서도 작가님의 작품을 전시하던데, 시간이 되면 방문해보세요.","원래 보려던 전시(3층)가 종료된줄 알고, 엉뚱한 전시(1층)을 봤어요. 정말 아무 정보 없이 보게된건데, 원래 보려고 한 전시보다도 좋았어요. 총 5명의 작품을 봤지만, 그 중 인상 깊었던 작가님만 적어볼게요. 루이스 부르주아(Louise Bourgeois) 홀로그램 전시는 처음 봐서 신기해요. 처음에는 검은 그림만 있길래 뭔지 몰랐는데, 움직이면 작품이 보여요. 이 작품이 걸린 곳은 조명을 꺼둬서, 작품이 더 살아움직이는거처럼 보였어요. 큐레이터의 이야기를 들어보면, 왜 이런 작품이 나오게된건지 슬픈 이야기가 있더라구요. (영상은 2배속으로 첨부) 현재 국제갤러리와 호암미술관에서도 작가님의 작품을 전시하던데, 시간이 되면 방문해보세요.",ko,False,False,,,,success,
72zzo1,ENP72zzo1,Artside Gallery,아트사이드갤러리,https://www.google.com/maps/place/%EC%95%84%ED%8A%B8%EC%82%AC%EC%9D%B4%EB%93%9C%EA%B0%A4%EB%9F%AC%EB%A6%AC/data=!3m1!4b1!4m6!3m5!1s0x357ca2be32dae637:0x2f12f142692a30b2!8m2!3d37.5782633!4d126.9729568!16s%2Fg%2F1tgvbkhj?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,ChdDSUhNMG9nS0VJQ0FnTUNJM3AtVG9BRRAB,5.0,별표 5개,1년 전,2026-06-30T14:39:24.986374+00:00,,,,,False,False,,,,no_text,
72zzo1,ENP72zzo1,Artside Gallery,아트사이드갤러리,https://www.google.com/maps/place/%EC%95%84%ED%8A%B8%EC%82%AC%EC%9D%B4%EB%93%9C%EA%B0%A4%EB%9F%AC%EB%A6%AC/data=!3m1!4b1!4m6!3m5!1s0x357ca2be32dae637:0x2f12f142692a30b2!8m2!3d37.5782633!4d126.9729568!16s%2Fg%2F1tgvbkhj?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,ChdDSUhNMG9nS0VJQ0FnTURnOF9tOXNBRRAB,5.0,별표 5개,1년 전,2026-06-30T14:39:28.396343+00:00,ko,좋은 전시 잘 봤습니다,좋은 전시 잘 봤습니다,ko,False,False,,,,success,
72zzo1,ENP72zzo1,Artside Gallery,아트사이드갤러리,https://www.google.com/maps/place/%EC%95%84%ED%8A%B8%EC%82%AC%EC%9D%B4%EB%93%9C%EA%B0%A4%EB%9F%AC%EB%A6%AC/data=!3m1!4b1!4m6!3m5!1s0x357ca2be32dae637:0x2f12f142692a30b2!8m2!3d37.5782633!4d126.9729568!16s%2Fg%2F1tgvbkhj?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,ChZDSUhNMG9nS0VJQ0FnSUNGaTVxVlZnEAE,4.0,별표 4개,2년 전,2026-06-30T14:39:31.745602+00:00,ko,실제론 이곳의 3층에 있는 아트사이드컨템포러리른 방문하였다. 발코니에서 인왕산이 병풍처럼 차경역할을 해주었다.,실제론 이곳의 3층에 있는 아트사이드컨템포러리른 방문하였다. 발코니에서 인왕산이 병풍처럼 차경역할을 해주었다.,ko,False,False,,,,success,
72zzo1,ENP72zzo1,Artside Gallery,아트사이드갤러리,https://www.google.com/maps/place/%EC%95%84%ED%8A%B8%EC%82%AC%EC%9D%B4%EB%93%9C%EA%B0%A4%EB%9F%AC%EB%A6%AC/data=!3m1!4b1!4m6!3m5!1s0x357ca2be32dae637:0x2f12f142692a30b2!8m2!3d37.5782633!4d126.9729568!16s%2Fg%2F1tgvbkhj?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,ChdDSUhNMG9nS0VJQ0FnSUN1b2J5a3VRRRAB,5.0,별표 5개,3년 전,2026-06-30T14:39:33.751064+00:00,ko,쾌적 친절 최고 갤러리,쾌적 친절 최고 갤러리,ko,False,False,,,,success,
72zzo1,ENP72zzo1,Artside Gallery,아트사이드갤러리,https://www.google.com/maps/place/%EC%95%84%ED%8A%B8%EC%82%AC%EC%9D%B4%EB%93%9C%EA%B0%A4%EB%9F%AC%EB%A6%AC/data=!3m1!4b1!4m6!3m5!1s0x357ca2be32dae637:0x2f12f142692a30b2!8m2!3d37.5782633!4d126.9729568!16s%2Fg%2F1tgvbkhj?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,ChdDSUhNMG9nS0VJQ0FnSUNPaDlLcDhBRRAB,5.0,별표 5개,4년 전,2026-06-30T14:39:35.820232+00:00,ko,누군가 서울에서 무료전시를 본다면 꼭 가보세요 매번 달라지는 전시에 눈을 뗄수없어요 . 큐레이터친절하시고 지하도 꼭보세요,누군가 서울에서 무료전시를 본다면 꼭 가보세요 매번 달라지는 전시에 눈을 뗄수없어요 . 큐레이터친절하시고 지하도 꼭보세요,ko,False,False,,,,success,
72zzo1,ENP72zzo1,Artside Gallery,아트사이드갤러리,https://www.google.com/maps/place/%EC%95%84%ED%8A%B8%EC%82%AC%EC%9D%B4%EB%93%9C%EA%B0%A4%EB%9F%AC%EB%A6%AC/data=!3m1!4b1!4m6!3m5!1s0x357ca2be32dae637:0x2f12f142692a30b2!8m2!3d37.5782633!4d126.9729568!16s%2Fg%2F1tgvbkhj?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,ChdDSUhNMG9nS0VJQ0FnSUQycUpLNnBRRRAB,5.0,별표 5개,4년 전,2026-06-30T14:39:39.931023+00:00,,,,,False,False,,,,no_text,
72zzo1,ENP72zzo1,Artside Gallery,아트사이드갤러리,https://www.google.com/maps/place/%EC%95%84%ED%8A%B8%EC%82%AC%EC%9D%B4%EB%93%9C%EA%B0%A4%EB%9F%AC%EB%A6%AC/data=!3m1!4b1!4m6!3m5!1s0x357ca2be32dae637:0x2f12f142692a30b2!8m2!3d37.5782633!4d126.9729568!16s%2Fg%2F1tgvbkhj?entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D,ChdDSUhNMG9nS0VJQ0FnSUMyamQ3bW5nRRAB,5.0,별표 5개,4년 전,2026-06-30T14:39:44.114158+00:00,en,Good,좋은,ko,True,False,,,,success,
