restaurant_id,rating,country,content
18415520,5,,Harry Potter Cafe in Seoul
11960076,1,,예약을 하고 친한 친구와 방문을 했다. 식사를 하고 난 후라 둘이서 카페 라떼와 스파클링 워터를 주문했는데 주문 받은 직원분이 다시 돌아오더니 한개를 아무거나 더 주문해야 한다고 했다. 그런 규정이 있는지 물어보니 얼버무리며 돌아섰다. 직원분은 여러명이 있었으나 고객에게 attention을 별로 안해 옆 테이블에 앉은 중국인 고객들이 몇 번 손을 흔들며 부르는 것을 보았다. 직원들이 도산 에르메스 카페 벤치마킹 가서 어떻게 서비스 하는 지 좀 배워야 할 것 같다.
11960076,1,,불쌍한 서비스 및 초과 가격 사기 !!!
11960076,2,,"물론 Dior라는 이름으로 이곳에 왔으며 의심 할 여지없이 Pierre Herme 사막은 훌륭했습니다. 그러나이 서비스는 House of Dior가 제공해야하는 표준을 확실히 충족하지 못했습니다. 우선, 나는 두 대의 차 세트를 주문했는데, 높은 차 세트는 불안정한 접시 세트와 함께 나왔습니다 (고객에게 가져 오기 전에 나사를 확인해야합니다). 내가 언급했을 때 서버가 나에게 사과했지만 아무것도하지 않았다. 그녀는 세트를 내려 놓고 방금 떠났다. 다시 그녀에게 전화를 했어요. 여기에 내가 가질 사막을 모두 소개해달라고 부탁했습니다. 그녀는 마치 설명이 필요해? 나는 그녀의 반응에 매우 놀랐다. 나는 대부분의 사람들이 Instagram 사진을 위해 여기에 왔지만 120,000 원의 차 세트를 제공 할 때 제공 해야하는 ""기본 서비스""가 아님을 알고 있습니다. ? ! !
모든 과자를 먹은 후에 저와 제 엄마는 더 이상 설탕을 먹을 수 없었습니다. 나는 매들린과 마카롱을 포장하라고 요청했습니다. 서버는“아니요. 포장 할 수는 없습니다. Pierre Herme은 그렇게하지 않습니다. ”나는 왜 또 물었다? 그녀는 방금“아니, 죄송합니다. . ""음식의 신선함과 품질을 유지하기 때문인 것 같습니다. 그러나 그녀는 단지""거부 ""한 이유를 설명 할 수 없었습니다. 고급 식당에서 일할 때 정말 기본적인 고객 서비스입니까?

다시는 다시 오지 않을 것입니다."
11960076,4,,"분위기 깡패의 갑 디올 카페
예약제로 운영되는 곳이라 미리 예약하고 갔습니다.
1층에서도 예약 확인이 되야 카페로 올라 갈 수 있었어요
커피는 물론이고 샤베트 과일주스 가격이
1만원대 후반에서 2만원대예요!!
디올 테이블웨어를 써서 그런지 분위기가 다 했습니다
전체적으로 화이트 톤이라 사진찍기에도 참 좋았네요"
11960076,4,,커피 숍은 디올 하우스에 있습니다. 쇼핑 후 휴식을 취하고 커피와 디저트를 먹기 좋은 곳입니다. 그러나 가격도 조용합니다.
11960076,4,,청담동 카페들이 워낙에 금액대가 높다보니 감안하고 방문하기는 하는데 속직히 말하면 음식이나 음료 퀄리티에 비해 금액이 너무 비쌉니다. 분위기나 플레이팅이 좋아서 여자분들이 많이 찾는 곳이라 모임때문에 방문하게 됩니다.
11960076,5,,이것은 당신이 여자 친구와 여행 할 때 서울에 반드시 가야 할 장소 중 하나입니다. 쇼핑 외에도이 카페는이 지역의 슈퍼 쇼핑 이후 친구들과 앉아서 어울리는 곳입니다. 멋진 커피와 아름다운 디저트! yum yum 너무 :)
11960076,5,,"????? 디올 하우스 ?????? 튤립 ????????????? Pierre Herme의 Cafe Dior, ???????????? ????????????????????"
11960076,4,,이 카페를 두 번 방문했는데 매번 다른 요리를 먹어 보세요. 꽤 장소 및 음식을 프레젠테이션. 조금 비싸긴 하지만 그럴만한 가치가 있습니다.
11960076,3,,"하우스 오브 디올 (House of Dior)의 5 층에 위치하고 있으며 외관은 단순하고 예쁘다. 나는 라떼를 주문했지만 맛이별로 좋지 않았다. 디저트의 경우, Mille Feiulle은 실제로 맛있었습니다. 전반적으로, 내가 카페에서 빼놓을 수없는 것은 서비스에 대한 것입니다. 사람들이 사진에 게시하는 것처럼 우리가 커피를 위해 특정 컵을 요청했듯이 우리 주문에 실수가 있었기 때문에 우리는 그냥 투명 한 것을 얻었습니다. 반면에, 우리는 모든 손님들에게 훌륭한 디올 컵을 제공하는 것을 보았습니다."
11960076,3,,"점심을 청담동에서 맛나게  먹고..커피를 맛나게 마시기위해 찾은곳
디올.카페.
제작년에방문이후 바뻐서 즉흥으로 방문했더니.
1층 메니져가 제지한다.
그시각이 오후 12시50분쯤.
예약제란다.ㅎㅎ
오키.기다리는데  갑자기 가방을 들이민다.
오잉.이건모얌.ㅎㅎ
커피마시러와서 출입구제지하면서 가방 사라는건가요? 이론 불친절한 곳.봤나.ㅎ
그냥 참고있다가 허락받고 5층 카페로 올라감.
한가하고 의자가 비어있다.오잉.ㅋㅋ
메뉴를 받아들고 본 가격.젤 저렴한 커피가격이
1.8  이거 심하다.ㅎ ㅎ
어디선가는 커피 세잔가격 .
그래서 커피두개시키고 물한잔 달랬더니 .유료바틀구입 ? 할래.어쩔래? ㅎㅎ
된장질 하라는곳 이구나 ㅡㅡ
중국인들 에게나 많이 파세요.인테리어도 제작년그대로인데.ㅈ.ㅈ
몬자신감인지 .원."
11960076,4,,이 카페는 디오르 부티크 레벨 5 안에 위치하고 있습니다. 우리는 강남 쇼핑을 그래서 Cafe에서 팝업 있지만 보통 이 카페의 예약을 해야 합니다. 우리는 몇 빈 테이블이 있는 운이 좋았다. 커피와 디저트 훌륭했다. 분위기 또한 좋았습니다.
11960076,5,,이 카페 였다. 여기에 가족들과 함께 매년 오. 서비스는 언제나 놀라운 디저트 로. 건물은 아름다운 장식이 되어 있다. 멋진 장소 - 비싼 가격의 가치가 있다.
11960076,5,,"저는 이곳이 정말 좋은, 아주 좋은 가치가 있는 음식은 채소도 있다. 화장실은 있다 하하하 . 저는 화장실이 있다. 

자세한 내용은 동영상 블로그를 확인하십시오 (채널에): 제목 검색
#6 7 일 서울 여행 블로그 - 마세요 카페 - 커먼 그라운드"
11960076,5,,분위기좋은 곳에서 조용하게 담소나누기 좋고 디올 좋아하는 분들은 특히나 더 좋아하실듯ㅋ 메뉴도 특색있고 괜찮았어요
9287210,5,,디저트의 선택과 품질처럼. 사내 스페셜을 즐겼습니다. 장소는 넓고 우리는 쉽게 테이블을 간다.
9287210,4,,"우리는 대만에서 아이스 몬스터 체험 (Ice Monster Experience)과 동등한 것을 찾고있었습니다. 소녀들이 명동을 돌아 다니는 동안이 식당을 발견했습니다. 그들의 특산물은 면도 아이스 디저트였습니다. 바닥에서 한 층 위로 올라갔습니다.

레스토랑은 바빴지만 우리는 창문으로 테이블을 발견했다. 우리는 특색있는 딸기 스페셜 중 하나를 주문했습니다. 짧은 시간 내에 우리는 그것을 집어 들었다. 그것은 매우 멋지게 제시되었다. 그러나 우리가 지불했던 가격을 위해 작은 쪽의 작은 조각. 딸기의 조각은 아주 감미롭고 응축 된 우유는 평범한 면도 된 얼음에 약간의 풍부함을 더했습니다. 전반적으로 좋은 상쾌한 디저트.

우리가 끝내게되면 우리는 우리 쟁반을 카운터의쪽에 되돌아 가게했다."
9287210,5,,떡과 콩고물 아이스크림이 합쳐져서 색다른 느낌의 아이스크림을 알린건 대단한 발상이었다고 생각함.
9287210,5,,"티라미수 하나 봤어. 10, 900 wn. 커피를 옆에 두는 것이 매우 사려 깊어서 나의 작은 사람도 이미 커피를 마시지 않고 즐길 수 있습니다. 다른 사람들을 시도하기 위해 다시 돌아갈 것입니다. 그런 추운 날씨에 이것을 먹는 아주 좋은 경험! 브르 르!"
9287210,5,,우리는 5 일 동안 한국에서 그들의 면도 한 얼음을 위해 두 번 여기에갔습니다. 망고와 치즈 큐브 옵션을 맛봤지만 선택할 수있는 좋은 메뉴가 있습니다. 이 장소를 치는 것이 좋습니다!
9287210,3,,디저트는 당신이 선택하는 토핑으로 면도 한 얼음입니다. 사진에만 적합합니다. 취향에 대해 특별한 것은 없습니다. 고가.
9287210,5,,이 디저트 전문점은 명동 (Myeongdong) 쇼핑가에서 가장 좋은 곳 중 하나이며 늦은 밤까지 영업합니다. 딸기의 빙수를 시험해 보았습니다. 조합은 훌륭합니다. 면도 한 얼음은 아주 좋으며 응축 된 우유 한잔을 제공합니다. 성냥과 초콜렛 호의도 좋게 보였다. 이 곳은 밤에 혼잡해질 수 있습니다.
9287210,5,,"명동 거리 음식의 저녁 식사 후, 우리는 끝내기 좋은 것을 찾고있었습니다. 나는 한국산 디저트 카페를 쳐다보고 보았고, 빙수 면도 한 얼음이 한국에서 꼭해야한다는 것을 기억했다.

Bingsu는 내가 이제까지 가지고 있었던 아무것도 같지 않다. 그래서 우리는 광대 한 메뉴에서 선택하는 것이 잠시 필요했다. 그러나 우리가 가지고 있었던 것은 맛 좋았고 신선했다. 밖에서 눈이 내리고 있었기 때문에 우리는 정말로 상쾌하게 할 필요가 없었습니다.하지만 눈이 내리는 것을 보면서, 면도 한 얼음을 먹으며 사랑스러워했습니다. 우리는 두 명 사이에 하나의 디저트를 먹었고 (두 사람은 방대함) 두 번에 걸쳐 초콜릿 브라 우니 하나와 딸기 것들을 즐겼습니다.

카페는 좋은 분위기와 무료 Wi-Fi를 제공합니다. 날씨가 얼 었음에도 불구하고, 우리는 4 일간의 방문에 두 번갔습니다."
9287210,5,,"우리는 높은 딸기 시즌에 가서 정말 다행이었다. 그래서 딸기 주문. 우리는 딸기 그리고 녹차 아이스크림을 얼음 주문했다. 외부의 날씨에 10 섭씨, 얼음 있습니다. 녹차 씻는 아래로 맛있는 디저트를 편안한 휴식처 곳에서 친구들과 공유할 수 있습니다."
9287210,4,,인절미 토스트랑 팥인절미설빙 좋아해요. 연유 많이 부어서 먹으면 정말 꿀맛이에요 ㅠㅠ 토스트는 은근히 배차서 간식으로 먹기 좋아요
9287210,4,,"외국인 친구를 데리고 가도 좋습니다. 누구의 입맛에도 잘 맞습니다. 겨울 시즌 메뉴, 여름 시즌메뉴 둘다 맛있습니다."
9287210,5,,"술안주와 잔칫상에 등장하는 인절미 등 떡도 찹쌀로 좋아하는. 항상 이 곳을 방문하는 즐겼습니다. 섬기는 것은 공유에 유용합니다. 좋은 분위기.

와이파이는 무료이고, 화장실이 너무."
9287210,3,,"일반적인 동네에 있는 설빙에 비해서

사람도 많고 복잡해서 개인적으로는

좀 더 한산한 동네에서 가는걸 좋아합니다

물론 먹고 싶으면 가야죠

맛은 그대로니깐요,"
9287210,5,,지난번 한국방문은 겨울이었어서 빙수를 먹으면서도 맛있다...정도 였는데 이번은 더워서 역시나 빙수가 너무너무 맛있었네요.특히 저는 인절미빙수를 좋아합니다.팥도 추가해서 먹었는데 돌아와서도 자꾸 생각납니다.한국 가면 꼭 들르는 집입니다.진짜 맛있어요~~
9287210,4,,"예전 ABC마트 있던 곳 (지금 올리브영) 사거리에서 명동역 방향으로 쭉 올라오다 보면 M플라자 뒷편 쪽에 있습니다. 빙수가게 특성상 여름에는 박터지게 사람 많고, 겨울에는 한적합니다. 가격이 좀 부담되긴 하지만 빙수가 맛있습니다."
9565159,4,,"나는 내가 여기로가는 길을 떠날 줄 몰랐지만, 당신 이이 지역에 머무르면 매우 좋은 패스트리가 있습니다 (아침과 디저트 모두)."
9565159,4,,"그들은 여기에 생과자 및 음료를 제공하지만 비용은 그렇게 나쁘지 않으며 커피는 매우 좋습니다. 생과자는 말할 것도없이 정말 훌륭합니다!
내가 아시아에서 먹은 최고의 과자 중 일부!"
9565159,2,,"케익 정말 맛있어요
이쁘구요 사진도 잘 나오고
근데 왜 웃지 않는걸까요
웃으면서 인사한 제가 민망하게...ㅜㅜ
조각케익 4개 포장하구 멀리가야되서
쇼핑백 하나만 파실 수 있느냐고 물었는데
그게 그렇게 정색하며 거절하실 일이였는지요
좀 많이 당황했어요
저번에 갔을땐 엄청 친절했는데
오늘 갔다가 되게 민망 했어요 
케익 넘 맛있어서 또 갈건데 
다음에 갈때는 좀 긴장 될거 같아요"
9565159,5,,우리는 베이커리를 찾고 서울 베이킹 컴퍼니 (Beijing Baking Company)가 선택 목록에 올라 있습니다. 방문 할만한 가치가있는 곳입니다. JW Marriot의 지하 공간에서 아늑한 공간.
9565159,5,,"전 세계에 걸쳐 패스트리, 하지만 아무도 내가 이 위치에 먹어본 디저트도 좋았습니다. 최고의 당근 케이크와 초콜릿 브라우니에 적이 있습니다. Annie 추천으로 덕분에 소피아. 훌륭한 음식과 정말 훌륭한 서비스. 꼭 다시 노력하고 있습니다."
9565159,4,,지하철역과 호텔 지하에 편리하게 위치해 있습니다.이 귀여운 장소는 그들이 제공하는 디저트에 약간의 따뜻함을 제공합니다. 디저트 준비의 투명 유리보기 - 준비중인 항목을 참조하십시오. 초콜릿 케이크를 시험해보십시오.
9565159,5,,"아침마다 들려서 사들고 출근~ 
커피 샷 추가가 무료입니다~ 커피향 아주 좋아요~~ 
짱~^^ 
여름엔 역시 아이스죠~ 진한향이 그릴울땐... 동리엇"
9565159,4,,나는 항상 내 아몬드 크로와상을 먹는다. JW 메리어트의 아래층에 위치하므로 편리합니다.
9565159,5,,Marriott rewards 회원은 등급에 따라 할인 받을 수 있다고 해요 빵 종류가 많지는 않지만 하나하나 맛있어요
9565159,5,,최근 3년간 먹었던 케잌 중에 단연 베스트!!!  마스카포네치즈 크림과 재료를 아끼지 않은 딸기 듬뿍!  한톨도 남기지 않고 너무너무 맛있게 먹었습니다.
9565159,5,,선물용으로 케익을 구매했네요. 호텔이다보니..가격대가 있는 편이에요~ 그래도 모양이 이뻐서 선물할만한거 같아요
9565159,5,,파리에서의 더 행복한 날은 신선한 구운 크로스 앤드와 커피 한 잔과 관련이 있습니다. 음식을 한 번 먹으면 저를 다시 데려왔습니다. 또한 지하철로가는 길에 큰 우회로 인 샌드위치가 있습니다.
9565159,4,,"우리는 이 식당을 몇 번은 간식 입니다. 신선하고 맛있는 음식이 있었고 분위기 또한 매우 현대적인 오픈 (볼 수 있는 부엌을 본 베이킹). 

서비스는 좀 느리지만 평소처럼 매우 친절했습니다. 그래도 좋은 곳입니다"
9565159,4,,엄청 깔끔하고 고급스런 베이커리. 간결한 매장
9565159,5,,"동대문지나가다가 케이크가 너무 먹고싶어서 검색해보고 오게되었는데요 종류가 많은건 아니지만 진짜 케이크, 빵 하나하나 다 먹어보고 싶을정도로 비쥬얼이 장난아니에요.. 저는 계절과일타르트 사가지고 갔는데 과일도 신선하고 정말 맛있었어요!!!"
3369503,5,,"우리는 몇 번 거기에 있었고, 그것은 매우 인기있는 작은 빵집과 카페입니다. 우리는 브런치에 가서 그들의 독일 빵과 패스트리뿐만 아니라 따뜻한 요리를 즐깁니다. 음식은 매우 맛있고 정통 독일인이며 서울에서 찾을 수있는 가장 정통 음식 일 것입니다. 서울이라는 점을 감안하면 가격도 매우 합리적입니다. 서비스. . . 개선의 여지가 있습니다. . . 그러나 다른 모든 것은 훌륭합니다"
3369503,5,,서울의 중심에서 독일 식 아침 식사와 점심 식사
3369503,4,,"호밀 효모 (70 % 호밀)가 승자입니다. 가슴살과 소금에 절인 양배추 판은 훌륭했습니다. 당신이 그것을 요구한다면 괜찮은 겨자. 짭짤한면에서 약간의 맛이 나면 한국 맛이 나지만 음식에 완벽한 맛을 낼 것입니다.

이 서비스는 사람의 관심을 끌기 위해 목을 비틀는 전형적인 서양식입니다 (물론 관심을 끌려는 시도를 무시하는 전문가가 됨). 이것은 우리가 그러한 넌센스를 용납하지 않아도되는 동아시아에서 주요 결점입니다. 부저를 탁자 위에 놓고이 무의미한 게임을 끝내십시오."
3369503,5,,밀레니엄 힐튼 (Millennium Hilton)에서 아침 식사를하기에 좋은 곳을 찾고 여기로 걸어갔습니다. 메뉴에는 많은 좋은 옵션이 있으며 요리사가 음식을 준비하는 것을 볼 수 있습니다. 구운 음식도 많이 있습니다.
3369503,4,,"오래된 경리단 음식점
독일음식답게 투박함
하지만 수프는 좋음. 저에게는 수프먹으러가는 곳임
배달 시켜봤는데 배달은 별로"
3369503,3,,과거에 여기에 있었을 정도로 우리는이 여행 동안 아침 식사를 먹을 수있어서 흥분했다. 우리는 실망했다. 빵과 조반 샌드위치는 평균적이고 비싸이었다. 커피는 좋았지 만 비쌌습니다. 서비스가 좋지 않았습니다. 우리가 떠날 무렵에 서버는 한 번 테이블에 없었습니다.
3369503,1,,"비트버거 생맥주는 맛있었지만 비좁은 좌석, 불규칙한 간격으로 나오는 식사, 무엇보다도 한국인직원 한 명이 어설픈 영어로 외국인 주방직원들에게 큰 목소리로 욕설을 퍼부어 식사가 너무 불편했다. 토마토수프, 슈니첼과 파니니 모두 맛있지 않았고 베이커리에서 사온 빵도 제빵사가 만들었다고 하기엔 딱딱하고 맛이 없었다."
3369503,4,,"한국사람의 입장에서 이국적인 느낌, 건강한 빵"
3369503,5,,"이 카페 와서 아시아 아침 일상적인 깨뜨려야 했다. 좋은 선택이었어요. 메뉴 옵션 중 많은 케이크 프론트 벤치 중 가장 무료 샘플을 있었다 선택할 수 또한 다양한 빵과.
서비스는 친절하고 빠른. 저는 이 카페 추천합니다!"
3369503,4,,나는 간단하게 무슬리와 남자 아몬드 타르트 갔습니다. 모두 정말 좋았어요. 그것은 건강한 아침 찾기 어렵다. . . 웨이트리스가 무례한 아니지만 아주 같은 내려놓고 bavk. 한국에서 제가 어떻게 매우 다른 스타일. 꼭 다시 올 것이다.
3369503,5,,"여기서는 다른 메뉴 시킬 필요 없고 무조건! 수프다!!! 수프 정말 맛있다.. 매번 다른 음식을 시켜봤지만 크게 만족하지 못했고, 수프를 하나 더 시킬걸 하는 생각을 했다. 푸짐한 식사보다는 간단한 식사, 브런치의 목적으로 가서 수프와 빵을 주문하는 것이 괜찮다. 치아바타가 맛있는데 발사믹에도 찍어 먹고 수프에도 찍어 먹으면 든든하고 좋다. 

가끔 수프를 포장 하기도 하는데 식당에서 먹는 것이 양이 더 많은 것.. 같다. 그리고 주말엔 한국말을 어느 정도 하는 외국인 직원을 두는 것 같으니.. 언어가 걱정되는 분들은 참고하길 바란다."
3369503,5,,토마토수프랑 다른수프 먹으러 갑니다. 샌드위치랑 파니니도 맛있습니다. 사람이 많아서 웨이팅이 있으면 서울역에 가는것도 방법이 있습니다.
3369503,4,,"스프가 맛있었어요 바게트 찍어먹으니까 굿
근데 한국에서 밥먹는데 왜 한국말도 못하는 외국인이 서빙을...?"
3369503,4,,외국인분이 서빙을 맡아주셔서 외국에서 식사하는 기분이었어요. 리뷰를 읽어보니 불친절하다는 평이 많은데 저희가 방문했을 때에는 오히려 친절하다고 느꼈어요. 커틀릿은 바삭바삭하고 맛있었고 식사 분위기도 아늑하면서도 캐주얼한 분위기였습니다.
3369503,5,,"다른 리뷰를 읽어보니 불친절하다고 많이 이야기하는데, 너무 친절을 바라는게 아닌가 싶다. 경리단길,이태원 다른 브런치 식당에 비해 비교적 저렴한 가격대이다. 자주 방문하지만 딱히 친절하다는 생각은 들지 않으나,불쾌한 경험도 없었다. 토마토숲을 강력추천한다. + 각종빵"
9143806,4,,"나는 서울을 방문하기 전에 Coffee Libre를 발견했기 때문에 시도하고 싶었습니다. 명동 성당 바로 아래에있는 쇼핑몰에서는 찾기가 쉽지 않았습니다.
커피 숍에서 나는 하우스 블렌드 에스프레소 (더 어두운 것)의 컵을 먹었다. 그 후 나는 젊은 아가씨 바리 스타에게 에스프레소를 위해 콩 한 봉지를 선택하는 방법을 물었다. 나는 Coffee Libre에 의해 분쇄 된“Dark Libre”콩 한 봉지를 집으로 가져 왔습니다. 몸 전체와 만족스러운 맛, 그것은 내 커피 한잔입니다.
나는 서울에 머무르는 동안 어떤 곳에서 에스프레소 잔을 먹었습니다.이 에스프레소는 아마도 최고입니다."
9143806,4,,"몇 년 전이나 지금이나 여전히 맛있는 커피를 파는 카페 입니다. 명동 성당에 위치하고 있어서 커피 맛이나 인지도에 비해 사람들이 많지 않은 것이 장점입니다만, 인근에 직장인들이 많으므로 12시~13시만 피해 가면 좋습니다."
9143806,4,,"서울의 수많은 카페에서 리브레의 원두를 구입할 만큼 인정받는 커피죠. 

지하로 내려가서 찾느라 고생했는데, 지하로 내려간 뒤에 계단 하나를 올라간 곳에 있었던 것 같아요. 서점과 카페, 빵집이 있는 넓은 지하 말고 그 위층이요! 공간은 많이 좁습니다. 따로 분리된 가게가 아니라 정신이 조금 없기도 하고요."
9143806,5,,"Kuala Lumpur, Malaysia"
9143806,5,,"catedral 근처에있는이 작은 카페는 탁월한 라떼를 가지고 있습니다. 그들은 오늘의 콩을 가지고 있지만, 당신은 여전히 ​​그들이 제공하는 몇 가지 커피 원두에서 선택할 수 있습니다."
9143806,4,,"연남동에서 시작한 커피 리브레의 명동성당점 입니다. 보통의 커피 가격과 상당히 좋은 커피의 맛으로 인해 명동성당을 찾는 사람들은 물론, 인근 직장인들에게도 상당히 인기가 좋습니다. 점심 시간에는 상당한 시간을 기다려야 하는 경우도 있구요.
커피 리브레의 원두를 직접 블렌딩하거나 로스팅하기 때문에 커피 맛은 보장이 되는 곳이라 할 수 있습니다."
9143806,4,,"명동성당에 있는 착한커피집
구석에 있어서 찾기 힘들었지만 적당한 산미와 좋은 밸런스의 아메리카노를 맛 볼 수 있어서 좋았습니다
아쉬운점은 테이블이 몇개 없어서 자리가 앉기 힘들더군요 거의 테이크아웃 전문 매장인 듯 보어요"
9143806,4,,"커피리브레 명동성당점은 아담하지만 차분하고 여유로워지는 분위기의 카페입니다. 명동성당 1층에 있는데 간판이 크게 있지 않아서 눈에 잘 띄지 않을 수 있습니다. 메뉴는 커피, 핫초코, 밀크티 등인데 커피가 4천원 정도로 저렴한 편입니다. 원두 시향 및 구매도 가능합니다. 고소한 맛의 아이스라떼는 맛이 괜찮았고, 명동성당 근처 갈 일이 있으면 들러서 커피 한잔 하면서 조용하게 여유를 갖는 시간을 주는 카페입니다."
9143806,4,,"커피 리브레는 교회 안에있는 작은 카페 다. 나는 많은 것을 기대하지 않는다. 온라인 커피 리뷰는이 카페를 매우 추천한다.
거기에 핸드 드립 커피를 사용할 수 없습니다. 대신, 블랙 커피는 AeroPress에 의해 양조됩니다.
에스프레소는 놀랄만 한 맛을 냈습니다. 에스 프레소와 우유 기반 커피 콩은 게이샤입니다! 가격도 매우 합리적이었다. 커피 애호가들은 그것을 놓쳐서는 안됩니다!"
9143806,4,,"작은 매장이지만 커피가 맛있어요. 성당 깊숙한 곳으로 들어가야 찾을 수 있으니, 처음 오시는 분은 길을 물으며 찾으셔도 좋을 것 같아요."
9143806,5,,"커피 좋아하시는 분들, 특히 우유 - 기반 커피 애호가, 찾기 어려운 진정한 특수 에스프레소 커피가 서울 (또는 동부 아시아 정도). 나는 그 얘기를 에스프레소 - 커피만 기반, 이후 서울은 꽤 좋은 커피를 드립 afaik. 

확인. 카푸치노를 사랑으로. 나는 완벽한 장소를 찾을 수 없습니다. 그러나. 제가 말하는 가장 가까운 커피 리버 해당 제목 중 하나. 이것은 완벽한, 하지만 아주 편리합니다. 지 않을 수도 없습니다. 그 시설도 좋고 가까운 라떼 전문 카페에서 카푸치노 한 웨스턴. 저는 두 개 지점. 홍대에 있는, 한 명동 - 동. 매우 유사한, 하지만 홍대 근처에 꽉꽉 들어차 있는, 귀여운, 숨겨진 보석과 같은 곳 입니다. 샌드위치 곳 옆에 있는 좋은 지점은 홍대, 너무 (거짓말 거짓말 거짓말, 하나의 점이 기 때문에. 

커피를 사랑한다면, 어떤 종류의 커피, 을 생략하지 않는다 이, 특히 이후의 위치도 편리 합니다. Instagram 의 표시 - 저하, 보고 및 로고가 귀여운 컵 이다. 제가 가장 좋아하는 카페 입니다. 것 같아요. 5 개의 별."
9143806,5,,"해당 지점에 가서 저장 위치 - 명동 성당 에 있는 곳에서 동, 정말 멋진 직원들, 저와 함께 해 보는 영어로 의사 소통, 저에게 설명 해 주는 적절한 방법의 맛이 하고, 가장 중요한 신을 수 있는 미소 :) 커피는 의심의 여지 없이 그 집을 사는 것을 다시 생각해보기 에 충분했다."
9143806,4,,"명동에서 커피 마실 곳을 찾다가 명동성당 아래에 있는 커피 리브레를 발견했다.
카페라떼가 정말 맛있다는 소문을 들었기에 주저없이 아이스 카페라떼를 주문했다. 듣던 대로 진한 커피와 우유의 조화가 좋았고, 끝까지 먹는 맛이 좋았다.
맘에 쏙 드는 아이스 카페라떼~~~!"
9143806,4,,명동성당 몰 안쪽에 숨겨진 조용한 까페. 눈에 띄지 않는 위치라 그런지 북적한 명동대로와 대비되게 평화로운 곳이에요. 통유리 너머로 성당 풍경을 바라보고 있으면 마음도 편안해집니다. 명동의 시끌벅적함을 피해 커피 마시기 좋은곳이에요.
26242780,4,,사람이 정말 많아서 대기를 오래 했어요 베이글 맛은 잠봉 베이글은 정말 맛있게 먹었어요 가격이 조금 비싼게 다른베이글도 맛있엇어요
7834887,3,,유명한 카페인데 저는 개인적으로 .. 어수선하고
7834887,3,,좌석이 이용자 친화적이지는 않은듯. 해외 인테리어를 차용한듯 한데 역시 오리지널리티가 없으니 아쉽. 어수선한 느낌이라 코지한 카페 원한다면 비추
7834887,4,,"오래된 신발공장을 매입해서, 인더스트리얼 풍의 인테리어를 그대로 살려 카페로 운영하는 곳 입니다. 워낙 유명한 곳이라 많은 사람들이 찾는 곳이기도 하지요. 이런 류의 인테리어를 한 카페들의 시초들이라 할 수 있습니다. 커피 맛은 그런대로 좋아요."
7834887,4,,"원두를 사러 근처에 간 김에 들렀는데 분위기는 오래 머물기는 제 기준에선 조금 어려울 것 같았어요. 2층은 올라가보지 않아서 어떻다고 말할 수는 없지만 1층은 좀 어둡고 음악소리도 꽤 큰 편이구요.
아마 조용한 카페를 원하시는 분들이라면 만족하지 못하실 수도 있지만 사온 원두도, 그리고 시음커피도 맛있게 내려주셔서 잠시 머무르다 왔지만 좋은 시간이었습니다."
7834887,4,,인더스트리얼 인테리어를 추구하는 곳. 커피 맛도 일반 프랜차이즈 커피전문점보다는 낫다. 음악도 크게 틀어놓은 편이라 조용히 차 마시거나 책 읽을 수 있는 분위기는 아니다.
7834887,3,,이 커피 숍은 신발 제조업체 / 창고였던 건물의 주거 지역에 위치해 있습니다. 특별한 분위기로 절경과 절충주의의 분위기가 있지만 커피는 결코 북미의 전형적인 커피 하우스의 커피를 능가하지는 않습니다.
7834887,5,,"무심한 듯하지만 완벽하고 깔끔하게 인테리어가 꾸며진 카페. 단연 이지역 최고라고 생각이 들며, 커피 맛이야 다들 알다싶이 훌륭"
7834887,5,,"나는 좋은 카페를 찾고있다. 서울에서는, 프랜차이즈가 아닌, 단 하나의 원산지와 정말 좋은 블렌드를 제공하지만, 제공하는 콩의 맛은별로 좋지 않다.
이 카페는 여기서 놀랍습니다.
에스프레소는 완벽했고, 위대한 위대한 부어. 호주 멜버른의 부티크 카페 같지만 한국에 있습니다. 방문할만한 가치가 있습니다. 멋진 분위기와 건물은 마치 ab처럼 보입니다."
7834887,4,,공장을 개조하여 오픈한 커피숍으로 카운터도 컨베이어 벨트를 쓰는 등 특유의 분위기가 느껴지는 곳. 다만 내 기준에는 조금 과한 느낌이었다. 커피의 종류는 다양했고 선택의 폭이 넓었으며 커피를 좋아한다면 만족할 가게
7834887,5,,"오랜만에 방문하였습니다. 
콜롬비아와 과테말라 드립커피를 주문했는데 담백하고 진한맛을 선호하는 저에겐 콜롬비아가 더 잘맞았습니다. 
옥수수 스콘도 맛있어요. :)"
7834887,4,,합정동에 오래동안 변하지않고 같은자리에 있는 큰 카페예요 친구들과 치즈케익과 커피 진저티를 먹었는데 좋았어요 일요일 저녁에 갔는데 자리도 여유있고 좋았어요
7834887,4,,옛 공장을 개조해 만든 카페. 맛나요. 원두도 취향에 맞게 선택할 수 있고 테이크아웃은 조금 더 저렴합니다. 나름 카페 굿즈도 판매하고. 여름에는 2층 테라스에서 햇살을 즐길 수 있어요! 그리고 제주에도 앤트러사이트가 있는데 거기에는 서울 만큼 많은 커피 종류가 있진 않습니다!
