restaurant_id,rating,content
8737552,5.0,"Halle (Saale), Germany"
8737552,4.0,"Wood and Brick is a western themed bakery and restaurant that gives off quite an upscale vibe. The price is closer to mid-range around 20,000 to 30,000 won per person for the restaurant with a wide variety of western food choices like pasta.

Table service here is excellent and their English menu is comprehensive. Pasta is not bad and seems like they use their own noodles. Walkable distance from Changdeokgung or Gyeongbokgung palaces. Good place to visit if you want a break from Korean food."
8737552,4.0,"San Francisco, California"
8737552,5.0,great selection and superb coffee
8144596,5.0,Very nice welcome and very cozy atmosphere.  Traditional and medicinal herbal teas
8144596,4.0,"Cozy atmosphere inside. Friendly staff.

Preferably all people entering should at least order one each.

Home made."
8144596,5.0,Warm and calm place. I loved it !
8144596,5.0,Beautiful cafe with great traditional korean food and very hospitable staff. The vibe was very calm and relaxing. Would recommend people to go here
8144596,5.0,"It was a pleasant atmosphere felt from the photos to visit. There were many kinds of tea in the traditional coffee shop, and with the recommendation of the boss, we had a comfortable and enjoyable time.❤️"
8144596,5.0,I came here to eat something very Korean!
8144596,5.0,Relaxing atmosphere and delicious tea and food. I had the Magnolia tea and red bean porridge and both were very good. Highly recommend if you are looking for a cafe that focuses more on tea than coffee drinks.
8144596,5.0,Loved the atmosphere. Blossom tea was lovely. Persimmon with walnuts refreshing. You can ask to make them sugar-free!
8144596,5.0,The atmosphere is good.
8144596,5.0,Wonderful traditional Korean tea house in the heart of Seoul
8144596,4.0,"It was a lovely interior and I thought it was authentic and smelled like Kampo from the time I entered.
You can choose according to your physical condition at that time,
It's going to work on your body."
8144596,5.0,"Philadelphia, Pennsylvania"
8144596,5.0,Great traditional tea house
8144596,5.0,We visited this place on Christmas Eve. Heavenly  teas and deserts. The owner is a wonderful host. We highly recommend this tea house.
8144596,5.0,Very hospitable service and some of the best green tea that I have ever tasted. The service is top notch. Would recommend!
8144596,5.0,"Traditional Korean tea house! Super charming and cosy. It has minimal value for consumption and the price of the teas are high. between R$20-40,00 a cup."
8144596,5.0,"Rotterdam, The Netherlands"
8144596,5.0,"We had very tasty teas and traditional desserts here!  The menu was quite extensive and the ladies working the shop were super friendly.  We were also shown where the hot water was to brew a second cup of tea with our leaves, so we were able to chat longer and enjoy more delicious tea.  We tried the mulberry ice and the persimmon and walnut traditional snack to go with tea and both were also fantastic.  Highly recommend stopping here!"
8144596,4.0,Traditional Korean snacks & Drink.
8144596,5.0,Traditional tea room with lovely ambiance
9565171,4.0,The worm at the lunch.
9565171,5.0,"New York City, New York"
9565171,1.0,"Afternoon tea... No reservation, no service."
9565171,2.0,"딸기로만든 메뉴가 가득해서 기분도 좋고 기대로가득찼었는데... 첫 케이크에서 머리카락이 나왔습니다... 인형머리카락이라고는 하는데... 그래도 찝찝... 딸기와 초코시럽 사이에 숨어있어서 하마터면 먹을뻔했네요....

It was a barbie themed buffet with various assortment of desserts. I really looked forward to it but found strand of hair in between strawberry and chocolate syrup...
 They said it was barbie's hair... not a pleasant experience."
9565171,4.0,"A very good view of Dongdaemun, cozy atmosphere, and creative bingsu"
9565171,5.0,the best bingsu in town
9565171,5.0,"summer sweets!
very very nice place always! 
location is perfect, delicious food, kind steps!
동대문 위치가 아주 장점이고
시즌별 행사가 아주 다채로운 활기 넘치는 호텔!
이번 시즌 새로운 빙수 키티 빙수!
재미있고 정말 달콤하고 맛있어요❤️"
9565171,5.0,"Metro Manila, Philippines"
27514995,5.0,Beautiful view of the city
27514995,5.0,Joy of the aesthetician)
27514995,5.0,stunning place to have a coffee at
27514995,5.0,Thank you very much ^^
27514995,5.0,Perfect sensory and service!
27514995,5.0,Very nice view and good coffee
27514995,5.0,"The very quiet place perfect to relax, very warm staff. You might even have a gift pack of coffee."
27514995,5.0,"Delicious coffee, feeling good view"
27514995,5.0,One of the best coffee in Seoul
27514995,5.0,"San Francisco, California"
27514995,5.0,"The café is located on the 7th floor, with an accessible rooftop. The view of Seoul and Han River is superb. Clean atmosphere, few drinks to choose from (tea, coffee or beer)"
27514995,5.0,The staff are so friendly and kind. The dessert is fresh and delicious and the coffee is so rich and refreshing. This spot is perfect after work or on a day off when you just want to relax and look at a good view.
27514995,5.0,"Warm cosy feeling, and best coffee!"
27514995,5.0,A must visit when in Seoul!
27514995,5.0,Sunset Cafe With Amazing Food!
27514995,5.0,Must Go-To cafe in Seoul
27514995,5.0,"Amazing spot! Great, friendly staff and excellent location to watch the sunset. Would highly recommend. Coffee is amazing too!!!"
27514995,5.0,"The view is great. I'm relaxing.
A place to make a good time!
I'll come next time.
If the weather was better, we could see more beautiful landscapes."
27514995,5.0,Take a cup of coffee and have a good time in the hillings. ♡♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡ ♡
27514995,5.0,Fantastic and highly recommendable!!!
18415520,5.0,Such a fun experience for fans! :)
18415520,5.0,"I couldn't miss going to a themed-cafe while in Seoul. 934 Kings Cross was really well done, a lot like Universal Studios Wizarding World in Florida, USA. I got a latte included in my entrance cover (20,000 won) and a mandrake cake. The mandrake cake was really good. The puzzle they give you took me about an hour total with eating and enjoying the atmosphere. Definitely do it if you like Harry Potter and/or have some time to fill."
18415520,1.0,"I was told there was a 20,000krw entrance fee only after I already paid for my overpriced drink. The butterbeer was undrinkable and was made of  simple caramel syrup and sparkling water."
18415520,5.0,Full of wizarding delights!
18415520,5.0,A must do for every potter fan out there ! The cafe  is spread out over like 5 floors each with a theme ! I’ve tremendously loved it !
18415520,4.0,Fun for HP fans and non-fans alike
18415520,3.0,"All right. As a Harry Potter fan, this is a little disappointing. I probably had a little too high expectations about how ‘witchy’ the place would give, because it unfortunately did not meet my expectations in that area. The coffee was normal. Many cool effects to watch, but drinking coffee there we probably do not again."
18415520,2.0,"Champagne-sur-Seine, France"
18415520,4.0,"Amazing Harry Potter themed cafe in the middle of Seoul! While a little pricey, it’s worth buying an hp themed drink just to go inside and walk around. There are several different floors, all Harry Potter themed."
18415520,5.0,"#Cafe, nice to sit in, #HarryPlotterCafe style as they say, if you come to #Seoul you should stop by... This time, we're going full force. We're the first to come. Others focus on drinks. We packed a lot for lunch... The decorations are very beautiful and chic. The shop is in the #Hongdae area."
18415520,3.0,"I am a massive Potterhead, so how could I not give 943 King's  Cross 5 stars?"
18415520,2.0,"Whitefield, United Kingdom"
18415520,4.0,Harry Potter themed cafe in Seoul
18415520,2.0,Needs to crowd manage better
18415520,3.0,"Arnhem, The Netherlands"
18415520,5.0,Let some magic into your life
4083902,2.0,"Food is okay, service-watch out!"
4083902,4.0,Nice view of Myengdong if you can snag a table by the window!
4083902,1.0,The sandwiches were very soggy lettuce was brown and inedible. We think that they were made the night before.  We won't be back.
4083902,5.0,Excellent Shake and Cake
4083902,4.0,"Abu Dhabi, United Arab Emirates"
4083902,5.0,Best cheese cake ever
4083902,4.0,"Great Cake, Good Coffee but..."
4083902,1.0,"Seremban District, Malaysia"
4083902,4.0,"The one we went is near Pacific Hotel. We went there twice during our whole trip. We had the tiramisu which was very good, sweetness was just right. All their desserts were very appealing and we actually wanted to try a few of them. But we didn’t have much space for dessert and each portion of the cake was quite big. Will definitely try some more dessert in next trip."
4083902,5.0,"Upper Darby, Pennsylvania"
4083902,4.0,"Ruislip, United Kingdom"
4083902,4.0,"Emsworth, United Kingdom"
4083902,5.0,Delicious strawberry cake
4083902,4.0,Recharge in  Myeongdong
4083902,4.0,Awsome chocolate muffins
4083902,3.0,Location at myeongdong is a plus point very crowded. Coffee taste is average and open until midnight.
4083902,5.0,Nice coffee shop in Korea
4083902,5.0,"Nice drink, nice cake, nice environment. The price is reasonable. Many outlet in Seoul. Sure will come back again 😁"
4083902,4.0,Nice deco place for coffee and cakes
4083902,4.0,"I came here during my Seoul trip last April to do some work and I ended up people-watching. The windows facing Myeongdong street can make you do that. I like the Caramel Macchiatto, and the baristas can speak English so it was easy to order. 

The cafe is right beside a mini-grocery/record store. There are lots of people coming in and out but I felt secure enough to leave my things to go to the restroom, which was nearby."
12837607,5.0,Great place for a sweet cafe snack and coffee
12837607,5.0,"Excellent!!! The scones are super good, so are the drinks. The atmosphere is very nice, I will come back during my stay in Seoul!!!"
12837607,4.0,"We started our day with this superb cafe and coffee, it’s close to the Korean tradition village.  Service, food, clean everything in one place.."
12837607,5.0,"Glasgow, United Kingdom"
12837607,5.0,"Edinburgh, United Kingdom"
12837607,5.0,"London, United Kingdom"
12837607,3.0,"It's close to Anguk station, bright and simple decoration inside. Plenty of breads and pastries are displayed. Visited three times, it's always busy, yet doesn't feel noisy or crowded.
Good for brunch."
12837607,5.0,Delicious cake and beautiful cafe
12837607,5.0,"East Haddam, Connecticut"
12837607,5.0,"Effretikon, Switzerland"
12837607,1.0,Luv_ Rachmaninoff_No2
12837607,4.0,Happy Encounter - 開心的相遇
12837607,5.0,Becoming a Sweet Treat Maniac!
12837607,4.0,"Western Australia, Australia"
12837607,1.0,"Apart from the variety of cakes and pastries, they tasted mediocre and not worth the price tag. They cost an average of 5,000 to 6,500won but it did not live up to the hype such as the banana cake. In addition, the dine in policy is one cake/pastry and one drink. Hence, per person spending will exceed 10,000 won. This strict policy will probably turn customers away. Moreover, the customer service is not fantastic too. 

Good points of this cafe would be the aesthetic and vibes. Other than that, I personally feel that it is not worth visiting."
12837607,1.0,Don’t accept teenage children
12837607,4.0,Adventure beyond imagination
12837607,1.0,*** RIDICULOUS ESTABLISHMENT ***
12837607,4.0,"On my way to Bukchon Hanok Village and stop by this cafe, situated short walk after  coming out from Metro Line 3 - Anguk Station exit 2.  

This is the type of Korean cafe with a feel of European style in terms of coffee making, desserts.

Quite crowded but a nice place to chill for a while."
12837607,1.0,"Okinawa Prefecture, Japan"
10423781,4.0,very cool gallery/cafe space
10423781,4.0,"Good atmosphere enjoying coffee, bread."
10423781,4.0,The interior is nice and very vintage
10423781,4.0,"Maybe ""hipster cafe"" is the wrong phrase to use in Korea, but you get the idea, I think.  This is a converted warehouse with really trendy art and people taking selfies all over the place.  The industrial chic vibe is pretty cool.  Coffees are not overpriced, but some of the sweets are."
10423781,5.0,Amazing place to hangout
10423781,5.0,Great place and coffee
10423781,5.0,"An industrial wear house that have turned into a art-gallery and cafe. It is in Seongsu-dong in a hip neighborhood also referred to as the Koran Brooklyn. I had seen pictures of this place from a Norwegian lady living long time in Busan and shared a lot of pictures from her experience as an expat family living in Korea. From her pictures on Instagram I knew I had to find this place if time allowed. It was a perfect place to have brunch. How to get there: Seongsu Station (Seoul Subway Line 2), Exit 3."
10423781,5.0,Art + Food + Coffee = Love
10423781,5.0,coolest cafe in seoul
10423781,5.0,Hipster warehouse cafe!
28276348,4.0,"First use the app position, to the scene soon entered the seat, drank hot soup and peppermint pudding French toast, on top of the toast has peppermint, when I got the sauce below has been a little warm, not very amazing, but you can still come to eat and see"
28276348,5.0,"Daly City, California"
28276348,5.0,Delicious variety of breads fresh out of the oven!
28276348,5.0,SUPER WORTH GOING! BEST FRENCH TOAST!
28276348,5.0,"The bakery has all kinds of baked treats and baguettes, and its corn avocado is delicious and must-try for breakfast"
28276348,5.0,"🍞 Grilled Butter Pudding French Toast

Thick slices of toast are first pan-fried in butter until fragrant, then sprinkled with powdered sugar and torched to a crispy finish. On the griddle, a ring of custard sauce is poured around the toast (with an extra slice of bread underneath to keep the main toast from getting soggy – so thoughtful!). The bread is crispy yet soft, with a rich buttery flavor. This French toast has a more substantial bread texture! Although I usually prefer the smooth, pudding-like texture, this one was absolutely delightful and satisfying (and super indulgent~).

Basking in the 7°C sunshine, enjoying the toast, and watching the baker knead the dough and put it into the oven – so chill, so relaxing, such a perfect holiday vibe!"
28276348,5.0,Extra Thick French Toast in Seoul
11960076,1.0,"Unfriendly, unfriendly."
11960076,2.0,Forget the culinary experience
11960076,5.0,"I had given up hope of being able to actually experience high tea here, as I had asked someone to book on my behalf and they forgot! But we turned up in the morning and they showed us in! I felt so happy! It was sublime and I had an absolute amazing time. The food was excellent and I will treasure the memories I made there."
11960076,1.0,Stay away from this cafe!
11960076,2.0,Disappointing Customer Service
11960076,5.0,Dior Cafe for Mother's Day
11960076,1.0,Poor service and over priced scam!!!
11960076,2.0,Came here of course for the
11960076,4.0,"Dubai, United Arab Emirates"
11960076,5.0,Not to be missed! Ladies must go go!
11960076,5.0,"位於美麗的 the House of Dior 的五樓，身處 Tulip 外型的花冠部分，你可以安坐 Cafe Dior by Pierre Herme, 優雅地品嚐他們的法式甜品、 三文治、雪糕及特色飲品，最適合等朋友血拼時休息"
11960076,5.0,"Abu Dhabi, United Arab Emirates"
11960076,4.0,Best tiramisu you can eat
11960076,3.0,It's all vanity; way too expensive
11960076,4.0,"San Francisco, California"
11960076,4.0,Stylish Luxurious French Dessert Cafe
11960076,5.0,This cafe is amazing. I come here every year with my family. The service is always amazing as are the desserts. The building is beautiful as is all the decor. Such a wonderful place- well worth the high prices.
11960076,4.0,"Beautiful, Elegant and great desserts"
11960076,5.0,"I love this place so much, it is insta worthy and also the food is very nice. The toilet is part of everything as well lol, I love the toilet.

Please check on my vlog for more information (EN CHANNEL): search by title
#7 TRAVEL BLOG DAY 6 SEOUL - DIOR CAFE - COMMON GROUND"
11960076,1.0,Buying a feeling of uncomfort
10769727,5.0,A piece of France in Myeongdong
10769727,4.0,Beautiful and tasty ice-cream
10769727,4.0,A nice cafe to rest your legs in Myeongdong
10769727,4.0,Delicious coffee and cake
10769727,4.0,"Penang Island, Malaysia"
10769727,4.0,"Needed a break from all the shopping. Found this somewhat  ""french"" in decor cafe . Small but cosy. 2 floors up. We had coffees and ""RealGrapefruit Drink"" juices that cost a whopping 13,000 won each, LOL"
10769727,5.0,"Tamuning, Mariana Islands"
10769727,3.0,"favorite cafe for chilling, even crowded and drinks / desserts / bons bons are very worth the money and taste !!! i especially mango bons lol and grapefruit drink!!!"
10769727,5.0,Favorite cafe in Seoul
10769727,5.0,"Dubai, United Arab Emirates"
10769727,4.0,Good taste of desserts in Myeongdong
10769727,4.0,gimmicky and expensive
10769727,4.0,Instagram friendly desserts that actually taste good
10769727,4.0,"Pricey but good. Ordered the desserts (can't say was a drink because it was ice underneath) top with mangoes and lots of mangoes 16000won. For the price, there were abt 3 mangoes and my boys were so satisfied. Will go back again definitely because it was unforgettable."
10769727,4.0,I had a strawberry bon bon and it was really  fresh. You may share with your friends as it was quite a huge portion to finish alone :)
10769727,3.0,Highly recommended to come for drinks.
4100729,4.0,"Perfect place for couple dates, Mouse Ravit Coffee"
4100729,4.0,"Los Angeles, California"
4100729,4.0,"This cafe is a little hard to find at first, at least it was for me.  However, the staff is friendly and the atmosphere was peaceful.  I enjoyed simply sitting and resting there a while and loved the cookies and coffee.  Very tasty indeed."
4100729,5.0,Cafe’s atmosphere is warm and good for chill out. We had sparkling americano and cafe latte. Both are perfect. Their cheesecake is very delicious. Recommended.
4100729,4.0,"If you're a huge fan of SJ or just of cafe hopping in general, you need to visit this place. Apart from the usually crowded weekends, a cup of coffee here will be absolutely refreshing because of the atmosphere. The prices here are not exactly the cheapest but for the quality of food you're getting I think it's amazing. For all you SJ fans out there, if you're lucky, you'll have Yesung's mother/father/brother serve you food!"
4100729,5.0,Visited the cafe when I went to South Korea and the atmosphere is so cosy and comfortable. great coffee and great food as well!
4100729,4.0,"Loggerheads, United Kingdom"
4100729,5.0,Nice place to hang out if you're SJ fans
4100729,5.0,"Walnut Creek, California"
4100729,5.0,Went here for an afternoon coffee and was pleasantly surprised with their cappuccino and Camembert Cheesecake. The interior is very detailed and has a very chill vibe. Would come again!
4100729,5.0,"I can't find a non caffeine / tea hot breverage of my choice so I settled for a mocha plus a tiramisu. 
I came specially to see what this cafe would be like. 
I came on a Friday afternoon which happens to be my birthday too. Was gald and surprised there's not much crowd. 
I am able to spend a good 2 hrs just chilling out. 
I can't say much for the F&B though."
4100729,5.0,"Buenos Aires, Argentina"
4100729,5.0,"Actually,  I never write reviews, but this one is special. 
First of all, i went to that place because of my friend who was a big SJ fan. And now I should admit that ""Mouse and Rabit"" is my favourite coffee place in Seoul. Seriously. The atmosphere is warm and it feels cozy and calm,though it has a lot of people inside. 
I tried 다방라테. It tastes like a simple Latte but a bit different. As for me, this taste is the best one. I don't know how they do it. But it is the best. ^^ 
I think this place is a ""must"" cafe for those,who like coffee and  a warm and cozy atmosphere. 

And thanks for the owner and stuff, who makes it: ) You make it great^^"
4100729,5.0,Comfortable coffeehouse
4100729,5.0,"I visit this cafe when I traveled in Korea at last summer. It is quite a good place to take a rest. There is a weakness of this cafe is the location is a little bit difficult to find. When we get off from Konkuk university station, we turn around and go through some streets and finally found it. Besides the location, overall this place is worth to visit. First, the environment is very good. The sitting place is located on the second floor of the cafe. Even though the place surrounding ""Mobit Cafe"" is residential area, the air is not dirty because there is less car going through the street. Inside the cafe, there is clean and the light color is yellow, it's turn back the clock. Then, the food is delicious. I tried a blueberry cheese cake and green tea latte. The sweetness of cheese cake and the concentration of the cheese is rational."
4100729,4.0,"Laguna Province, Philippines"
4100729,5.0,The place is so beautiful and very relaxing! The coffee is delicious! It's near to the subway station so is very easy to go!
4100729,5.0,"don't come because you want to see yesung ,, but come because you want to enjoy coffee and meals there. if you come just to see yesung it would hurt his feelings ,, so come and just enjoy the coffee and meals there .. yesung will ensure that there is a good meal and that isn't disappoint"
4100729,5.0,Great place whether you're a Super Junior fan or not
4100729,5.0,Nice cafe great enviroment been here many times. They offer goods drinks and decent cakes. The place is overly crowded especially when yesung is there which makes it a little hard and have to wait long in line. If you want to try you can go in between 11 to lunch its usually crowded in the evening.
3602318,3.0,It was okay for a chain
3602318,4.0,"This review was for the Twosome Place in Sokcho, not in Seoul"
3602318,4.0,🍓 🍑 mousse with mixed flavors and bright colors
3602318,3.0,"Very Nice place, but as you have to ordet yourself, it is quit impossible becource you dont read or speak Korean. I had to leave without coffe. Sorry , you Can do better."
3602318,5.0,"Amazing view, privacy is overrated"
3602318,4.0,"Loved this shop. Good cofffee and tea, and even better cakes. Not only does the food look appealing, but they really taste good."
3602318,5.0,Impressive!! We watched the sunset with a bag of candies and a beer and it was amazing! We went up with the car cable and then took the elevator.
3602318,4.0,Good view from N Seoul Tower
3602318,4.0,"Good cafe latte! Quick service as well!
A Twosome provides free WiFi and the password is available on your receipt :)"
3602318,3.0,Soy mocha latte was so-so. The coffee was weak with strong chocolate flavour. Chocolate mouse cake was average too.
3602318,5.0,the best tiramisu ever!
3602318,1.0,"Great concept to specialise in deserts and coffee, and nice decor, BUT truly awful deserts. Tiramisu rock hard and tasteless. Chocolate mousse cake also hard and tasteless. Don't waste your time or money."
3602318,4.0,"Went in Myeongdong, had a nice view from the balcony. The price is affordable for what you get and it tastes alright. Will visit again."
3602318,4.0,Great sights and coffee
3602318,5.0,Amazing coffee & Delicious sandwiches
3602318,5.0,After climbing the many stairs to reach the tower you may find yourself very thirsty!  Twosome Place is a great place to stop for a cool drink and a snack.
3602318,4.0,"Los Angeles, California"
3602318,4.0,"Christchurch, New Zealand"
3602318,4.0,Twosome Place N Seoul Tower Store
3602318,4.0,"We didn't come here to eat because we'd just dined at The Best Burger in Seoul at the bottom of the tower (which, by the way, might actually serve the best burger in Seoul.)  We  came for an after dinner latte.  Perfection.  

Hubby is a latte connoisseur.  It has to be just the right blend of coffee and milk, whipped to perfection, and served hot, hot, hot.  Twosome's latte was all of the above, if a bit pricey at more than $4 US.  Their pastries looked good too, but I'd just purchased caramel corn from the Sweet Bar down the hallway, so further indulging wasn't an option. 

The shop wasn't busy, so we were a bit surprised that it took probably ten minutes for the barista to prepare the drink.  But being that's it one of the best lattes we've ever tasted, we'll definitely buy more while visiting Seoul."
9298294,5.0,Duke's Palace Rize Waffle
9298294,4.0,Liege is not Limburg or in Limburg.
9298294,5.0,Waffles are a must-try when visiting Deoksugung Palace😘
9298294,3.0,"This waffle stall has the perfect location across the palace entrance and there are always people lining up, it must have a good reputation, they are just non-stop busy. I love waffles and also tried the real deal in Belgium. The waffles here are absolutely nothing special, nothing like the original. We tried one with choc and one plain, both nothing to get excited about, rather average taste. They have some weird toppings like goat whipped cream or something, maybe that's why it is so special, but otherwise nothing great."
9298294,2.0,"Nothing special about their waffle, you can find cheaper and better all over Seoul. 
I had their chocolate waffle it was hard and I think it was made the day before."
9298294,5.0,Bumped into this gem near our hotel and saw the crowd around it. Large crowd = great food so me and the Wife gave it a try. The waffles was freshly made and very savoury and the toppings really enhanced the flavour. Yummy!
9298294,4.0,"London, United Kingdom"
9298294,5.0,Incredible Waffle Cafe in the Heart of Seoul
9298294,5.0,Great food. Delicious waffles! Very friendly staff! Stephenie was really friendly to us! The cappuccino was also really good.
9298294,4.0,Really nice and small place. It’s near to the main road. And the waffles have really good taste. I tried waffle with maple syrup and it was delicious. Recomend it for everybody!
9298294,3.0,"If you miss western style sweets, may be worth trying. Other than that nothing extremely special. Prices are reasonable."
9298294,5.0,Decided on the original against the more popular cream cheese with blueberry topping. The waffles were freshly made on the spot. There nothing like a warm waffles in the evening as you walked along Seoul. We’re lucky that it’s a weekday and didn’t have to wait too Long.
9298294,4.0,"Great food, right off the main road."
9298294,5.0,Must Try! Belgian choco waffle
9298294,5.0,Best Waffle Shop in Seoul!
9298294,4.0,"At first I try to check for the direction with googleearth but it was 7-11! However, it was as good as my friend told me that it is the best waffle in town."
9298294,5.0,"We were waiting for the changing of the guards ceremony at the Deoksugung Palace , and decided to grab a quick bite at Limburg. We are so glad we did.
They have various options ( and we tried almost all ) , but my favourite was the ""Tiramisu Waffle"".
A good place to visit if passing by !!"
9298294,4.0,great if you like waffles
27462903,4.0,"San Francisco, California"
27462903,5.0,"The location is for a few people, it's up to the third floor, it's beautiful and there's plenty of seats! ~ Precels are delicious and coffee is so delicious! I think I'll visit him every time he comes."
27462903,5.0,"Very delicious.
The interior is cute and I want to go back.
I'm Japanese.
A shop I would recommend to the Japanese."
27462903,5.0,Breakfast in a delicious pretzel from 9am♡
27462903,4.0,"The shops are located on the first through third floors. Pick a meal on the first floor, pay the bill, and take a seat on the second or third floor. Pretzels without cream cheese are warmed and served with drinks and other orders.
The food is so delicious! There were so many different kinds of pretzels I'd like to try something else 🥨
The restroom was full of flies, so I recommend not using it unless you hurry. In that regard, I gave you a Rating of 4 out of 5."
27462903,5.0,"The restaurant is in a good environment, very clean and tidy, the alkaline knot is not only beautiful in shape, the important thing is that it tastes great, but also has a great selection of dishes and drinks"
27462903,5.0,Delicious alkaline knot.
27462903,5.0,Pretzel beats Germany
27462903,5.0,"Osaka Prefecture, Japan"
27462903,5.0,"I came to Myeongdong point by morning. I ate two kinds of Vesto, and I want to come back and eat both deliciously!"
27462903,5.0,"It's a fashionable cafe. It was just opening on weekdays, but we lined up a little bit. Inside it's big and beautiful. The pretzels and the drinks are delicious! I can't believe we've got such a shop in Myeongdong in a while!!"
27462903,5.0,The cafe offer many kinds of pretzels and we were not disappointed as the pretzels soft and tasty and there are space on 2nd floor that guests can sit and relax.
27462903,5.0,"Breadypost, a must-try cafe in Myeongdong with top-notch quality!"
27462903,5.0,"It is right next to exit 9 in Myeongdong. The restaurant doesn't line up fast enough. There are many seats on the 2nd and 3rd floors for eat-in.
Takeout is also available.

Are straws and fork knives always available?"
27462903,5.0,"The store was too cute. Even in the morning, there was a wide variety and I was not sure which to choose. The goods were so cute that I wanted everything! It was my first time eating pretzels, and they were delicious!"
27462903,4.0,"Dubai, United Arab Emirates"
11997026,2.0,Never again …. Rey unhelpful staff… I ordered a very expensive coffee which woken I picked up the cup I knew was half full… when I asked for a top up they all stared at me blankly… rip off
11997026,5.0,delicious bread and desserts
11997026,2.0,"I used this place in the early morning to drink a coffee and eat a snack. The staff , it was a young man, was very unfriendly. The food is fine, but you do not feel welcome."
11997026,5.0,"We came here for parties and coffee. The selection is fantastic and they all taste good. They also serve lunch with a simple menu of pastas, salads and sandwiches.Very bright and friendly place."
11997026,5.0,"Okinawa Prefecture, Japan"
11997026,4.0,"If the goal was to bring a little Paris into Seoul, this place surely made it! All pastries look soo good that you dont want to ruin it :) All food stuff are delicious, frshly made and the coffee is really top quality! Service is fast and very kind. Stopped in several of their chain stores during my stay, and quality was the same everywhere. Great for a quick grab'n'go meal."
11997026,3.0,"Auckland Central, New Zealand"
11997026,4.0,Very tasty and fresh pastry and bread!
11997026,5.0,"We had cofee ,a fresh orange juice and a tremendous pain au chocolat even better than in France !
A little expensive (3400) but worth it! 
Small store but comfortable seats!"
11997026,5.0,"Fayetteville, Tennessee"
11997026,5.0,A Must If Visiting Seoul Station
9565159,4.0,"New York City, New York"
9565159,4.0,"Kuala Lumpur, Malaysia"
9565159,5.0,We looked for a bakery and Seoul Baking Company is on top of the choice list. It is really worth a visit. Cozy space at the basement of JW Marriot.
9565159,5.0,"I’ve had pastries from all over the world,  however none quite as good as the desserts I’ve tried at this location. They have the best carrot cake and chocolate brownie ever.  Thanks Annie and Sofia for the recommendation.  Great food and really great service.  I’m definitely trying it again."
9565159,4.0,Located conveniently close to the metro station and at the basement of the hotel - this cute little place has some warmth in the desserts they offer. With a transparent glass view of the dessert preparation - its nice to see the items being prepared. Do try the chocolate cake.
9565159,4.0,I always get the almond croissants on my stay. So convenient as it is located downstairs from JW Marriott.
9565159,5.0,"Brings back memories of Paris, with a twist."
9565159,4.0,"Amersham, United Kingdom"
9565159,5.0,"This cafe is located in the bottom level of the JW Marriott.  There's also a separate entrance from the Dongdaemun metro station.  The decor is minimalist/contemporary.  It's a great place for a quick bite to eat.  If you decide to dine in, there's a large window where you can watch the bakers make all the pastries.  Pre-made sandwiches, salads and fruit cups are available.  The pastries look top-quality and different types of coffee are available."
9565159,5.0,The bakery I am reviewing is in the lower level of the JW Marriott hotel.  The pastry looked delicious but at $45.00 per cake I bought a $3.50 scone instead and loved it.
9565159,4.0,"Sandwiches are a bit pricey, but they are quite yummy. I ordered the strawberry latte, since it was in season and it was yummy. Hubby ordered their hazelnut latte and it was good too!"
9565159,5.0,Very tasty but a bit pricey.
9209436,5.0,"Los Angeles, California"
9209436,5.0,"Birmingham, United Kingdom"
9209436,5.0,"This trip to Seoul. Seems like a popular place with people here, judging from the queue. It only they can do something about the acoustic, since it can get very noisy with everyone talking."
9209436,2.0,"Coffee, Food, deco and service are great but lack of signage"
9209436,5.0,Best hand drip coffee in Seoul
9209436,5.0,"Great coffee, pastries and beautiful setting"
9209436,4.0,beautiful specialty coffee cafe
3264721,3.0,"This chain needs no introduction, and this is the COEX Gangnam branch. Besides the usual signature glazed donut, they have many in collaboration with korea’s largest nut brand, HBAF"
3264721,4.0,Convenient spot before your trip
3264721,3.0,Korean runs on Dunkin'
3264721,4.0,I miss US-style donuts
3264721,4.0,"The donuts we got were yummy.  It was clean and the service was fast, efficient, and friendly.  Really enjoy this place. The workers are really friendly and nice.  Everything is near perfect."
3264721,4.0,"Good coffee and sweet donuts the sandwich was ok and freshly prepared. Service level as I expected,fast and correct :)"
3264721,4.0,"London, United Kingdom"
3264721,5.0,"Woking, United Kingdom"
3264721,4.0,Didn’t need my Korean father in law
3264721,4.0,"They have unique variations of donut thats not available back home. Since our hotel is just along Seoul station exit, we buy donuts at late night since it's almost half the price if you buy a dozen ;)"
3264721,3.0,Nothing great to talk about!!
3264721,3.0,Good value and convenient
3264721,5.0,"This is located enroute to the metro, next to Baskin Robbins.  Although it is super crowded, they tend to get through the people quickly and there is ample seating.  The prices are the same as the states, the serving size for the drinks seem small in comparison.  Also, they do not have the ice coffee that I so love!"
3264721,4.0,"Dunkin has outlets almost every where in Seoul, I prefer this one and the outlet at Myeongdong. Doughnuts are mouth watering and keeps you inviting especially chocolate coated and the chicken wrap. Good for a quick bite."
